ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-463536,works,0,other,„ИЗБОР НА ИЗПЪЛНИТЕЛИ ЗА ИНЖЕНЕРИНГ ЗА ЕНЕРГИЙНО ОБНОВЯВАНЕ НА  СГРАДИ НА ТЕРИТОРИЯТА НА ГРАД ПЛЕВЕН ВЪВ ВРЪЗКА С ПРОЦЕД,984236.87,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,не се публикува,Lachezar Lazarov,,11,225,731,1
ocds-e82gsb-582912,goods,0,other,"Доставка на учебници, учебни комплекти и достъп до електронни четири учебници за безвъзмездно ползване от учениците на 3",1200,BG411,гр.София,ул. ДОБРИ ВОЙНИКОВ №.16,"35-ТО СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",130878827,КЛЕТ БЪЛГАРИЯ ООД,,5,141,0,0
ocds-e82gsb-582112,goods,0,other,"Доставка на учебници, учебни комплекти, учебни помагала и достъп до ЕЧ учебници, за безвъзмездно ползване от учениците н",1376.45,BG323,гр.Русе,ул. АЛЕКСАНДРОВСКА №.95,"ОСНОВНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""",202097555,АРХИМЕД 2 ООД,,5,114,0,0
ocds-e82gsb-582479,goods,0,other,"Доставка на учебници, учебни комплекти и електронно четими варианти на учебниците за безвъзмездно ползване от учениците ",19.98,BG411,гр.София,ул. СВ. ПИМЕН ЗОГРАФСКИ №.7,"105 СРЕДНО УЧИЛИЩЕ ""АТАНАС ДАЛЧЕВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,82,31,0
ocds-e82gsb-523635,services,0,other,„Абонаментно поддържане на пожароизвестителни и пожарогасителни системи“,14973.68,BG411,гр. София,бул. Брюксел №1,"ДЪРЖАВНО ПРЕДПРИЯТИЕ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ"" ТПП",102057741,ИНТЕР СИСТЕМС ООД,,4,364,0,0
ocds-e82gsb-542172,works,1,other,"Инженеринг (проектиране, строителство и авторски надзор) за обект: „Ремонт на ул.""Ст.Калпазанов"" в с.Грашево,общ.Велингр",103073.89,BG423,гр.Велинград,ул. ХАН АСПАРУХ №.35,ОБЩИНА ВЕЛИНГРАД,201332388,Делчев Инженеринг ООД,,3,184,0,0
ocds-e82gsb-580934,goods,0,other,"„Доставка на учебници и учебни помагала /и достъп до ЕЧ учебници/ за безвъзмездно ползване в ОУ ""д-р Петър Берон"" за уче",9679.24,BG314,гр.Плевен,кв. СТОРГОЗИЯ ул.Д-Р ПЕТЪР БЕРОН №.2,"ОСНОВНО УЧИЛИЩЕ ""Д-Р ПЕТЪР БЕРОН""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,381,0,0
ocds-e82gsb-583299,services,0,other,„Избор на консултант за изготвяне на комплексен доклад за оценка на съответствието на инвестиционния проект със съществе,1395,BG334,гр.Омуртаг,ул. Александър Стамболийски № 2 а,ОБЩИНА ОМУРТАГ,041069982,ЕТ НИКА - НИНА ХРИСТОВА,,5,31,0,0
ocds-e82gsb-542966,services,1,roads,"„Упражняване на строителен надзор по време на СМР нa обекти: „Реконструкция и рехабилитация на улична мрежа, тротоари, с",12156.99,BG425,с. Кирково,"ул. ""Дружба"" №1",ОБЩИНА КИРКОВО,108507750,ЕКОИНЖЕНЕРИНГ ЕООД,,4,1171,0,0
ocds-e82gsb-582162,goods,0,other,"„Доставка на познавателни книжки, учебници, учебни комплекти и осигуряване на достъп до електронно четими учебници за бе",347.78,BG421,гр.Пловдив,ул. ТОДОР АЛЕКСАНДРОВ №.14,"СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"" - гр. ПЛОВДИВ",130878827,КЛЕТ БЪЛГАРИЯ ООД,,5,415,0,0
ocds-e82gsb-579515,works,0,other,"„СМР, доставка, монтаж и пускане в експлоатация на ФЕЦ за собствено потребление за сградите на три СУ Резидентна грижа з",48050,BG313,град Враца,ул. Стефанаки Савов № 6,ОБЩИНА ВРАЦА,104515059,РЕЗОНАНС ЕООД,,5,31,0,0
ocds-e82gsb-408629,services,0,water,„Осигуряване на експерти /външна техническа помощ/ за управление проект: „Изграждане на ВиК инфраструктура в област Хаск,889903.52,BG422,гр. Хасково,ул. САКАР 2,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,181533053,ЕУП ВиК Хасково,,3,1392,0,0
ocds-e82gsb-497127,goods,0,other,Доставка на резервни части за помпено оборудване KSB за нуждите на газопровод IGB,42474,BG411,гр. София,"ул. ""Георг Вашингтон"" № 23",АЙ СИ ДЖИ БИ АД,203987983,ПРОСТРИЙМ ТЕХНИК ООД,,4,365,0,0
ocds-e82gsb-542914,services,0,other,„Извършване на услуги за секвениране“ по обособени позиции,46527.56,BG421,гр. Пловдив,бул. ВАСИЛ АПРИЛОВ № 15А,МЕДИЦИНСКИ УНИВЕРСИТЕТ - ПЛОВДИВ,102227599,"САМОСТОЯТЕЛНА МЕДИКО-ДИАГНОСТИЧНА ЛАБОРАТОРИЯ ""ЛИНА"" ЕООД",,4,46,0,0
ocds-e82gsb-558268,goods,0,other,Доставка на преносими компютри Тип 1 за нуждите на Агенция по заетостта,132834,BG411,гр.София,бул. КНЯЗ АЛЕКСАНДЪР ДОНДУКОВ №3,АГЕНЦИЯ ПО ЗАЕТОСТТА,000708921,МЕНИДЖМЪНТ БИЗНЕС МАШИН ООД,,4,1157,0,0
ocds-e82gsb-583416,goods,0,other,"Доставка на учебници и учебни помагала за безвъзмездно ползване от учениците в СУ ""Вела Благоева"" – гр. Велико Търново, ",17758.11,BG321,гр.Велико Търново,ул. КОНСТАНТИН ПАНИЦА №.1,"СРЕДНО УЧИЛИЩЕ ""ВЕЛА БЛАГОЕВА""",813044200,С.А.Н.-ПРО ЕООД,,5,112,0,0
ocds-e82gsb-581592,goods,0,other,"Доставка на познавателни книжки и помагала, учебници, учебни комплекти и електронно четими варианти на учебниците за без",2657.1,BG411,гр.София,бул. КНЯЗ ДОНДУКОВ №.60,"112-ТО ОСНОВНО УЧИЛИЩЕ ""СТОЯН ЗАИМОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,129,0,0
ocds-e82gsb-582124,goods,0,other,"„Доставка на учебници, учебни комплекти и осигуряване на достъп до електронно четими учебници за безвъзмездно ползване о",28.49,BG421,гр.Пловдив,ул. БРАНИСЛАВ ВЕЛЕШКИ №.2,"СРЕДНО УЧИЛИЩЕ ""ЛЮБЕН КАРАВЕЛОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,415,0,0
ocds-e82gsb-486119,services,0,other,„Закупуване на програмно време за излъчване на информационни клипове в изпълнение на Комуникационната стратегия за инфор,511286.78,BG411,гр.София,ул. Г. С. РАКОВСКИ № 102,МИНИСТЕРСТВО НА ФИНАНСИТЕ,000672350,БЪЛГАРСКА НАЦИОНАЛНА ТЕЛЕВИЗИЯ,,4,452,0,1
ocds-e82gsb-581520,goods,0,other,"Доставка на учебници, учебни комплекти, учебни тетрадки и достъп до електронно четими учебници за учебната 2026/2027г.",1345.78,BG321,гр.Свищов,ул. ПЕТЪР АНГЕЛОВ № 17,"СРЕДНО УЧИЛИЩЕ ""ДИМИТЪР БЛАГОЕВ""",130878827,КЛЕТ БЪЛГАРИЯ ООД,,4,185,0,0
ocds-e82gsb-580941,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I до XII клас в 56. СУ ""Проф. К. Иречек"" за учебната 2026/2027г",800,BG411,гр.София,Търново №.37,"56 Средно училище ""Професор Константин Иречек""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,149,0,0
ocds-e82gsb-583892,goods,0,other,"Доставка на учебници, учебни комплекти, електронно четими варианти на учебниците и учебни помагала за безвъзмездно ползв",6439.79,BG332,Добрич,ж.к. „Добротица“ 12,"ОСНОВНО УЧИЛИЩЕ ""ХАН АСПАРУХ""",201264752,БГ УЧЕБНИК ЕООД,,5,108,0,0
ocds-e82gsb-580865,goods,0,other,"Доставка на учебници, учебни комплекти и достъп до електронно четими учебници за безвъзмездно ползване от учениците от 1",10942.61,BG411,гр.София,ж.к. ДРУЖБА 2-3,"163 ОСНОВНО УЧИЛИЩЕ ""ЧЕРНОРИЗЕЦ ХРАБЪР""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,146,0,0
ocds-e82gsb-549785,goods,0,other,Доставка на медицински изделия и консумативи за нуждите на Център за спешна медицинска помощ – Хасково,32.5,BG422,гр.Хасково,ул. СЪЕДИНЕНИЕ №.47,ЦЕНТЪР ЗА СПЕШНА МЕДИЦИНСКА ПОМОЩ - ХАСКОВО,836149057,ХИМТЕКС ООД,,4,261,0,0
ocds-e82gsb-580561,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I до VII клас в 2-ро ОУ ""Неофит Рилски"" гр. Габрово за учебната ",1500,BG322,гр.Габрово,ул. НЕОФИТ РИЛСКИ №.17,"2-РО ОСНОВНО УЧИЛИЩЕ ""НЕОФИТ РИЛСКИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,148,0,0
ocds-e82gsb-581331,services,0,other,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Кресна”,859.92,BG413,гр.Кресна,ул. МАКЕДОНИЯ №.198,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО КРЕСНА""",831642181,Виваком България ЕАД,,5,365,0,0
ocds-e82gsb-581740,goods,0,other,"„Доставка чрез закупуване, монтаж и гаранционна поддръжка на бяла техника /електродомакински уреди/, включително електри",980,BG424,с.Михалково,с.Михалково,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО- МИХАЛКОВО""",120544156,ЕТИ КОМЕРС ЕООД,,5,365,0,0
ocds-e82gsb-538528,goods,0,other,"„Доставка на електрографитни четки за ел. машини на ТПС и електрографитни лайсни за ел. машини на ТПС“, разделена на 15 ",65.19,BG411,гр. София,"ул. ""Иван Вазов"" № 3","""БДЖ-ПЪТНИЧЕСКИ ПРЕВОЗИ"" съкратено ""БДЖ - ПП"" ЕООД",130851399,РИОЛИТ ЕООД,,3,671,4,0
ocds-e82gsb-581505,goods,0,other,"Доставка на учебници, тетрадки и осигуряване на достъп до електронно четими учебници за безвъзмездно ползване от ученици",24385.36,BG411,гр.София,бул. ВЪЗКРЕСЕНИЕ № 151,"75-то ОСНОВНО УЧИЛИЩЕ ""ТОДОР КАБЛЕШКОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,382,0,0
ocds-e82gsb-561550,goods,0,other,"„Доставка на рециклирана копирна хартия А4, II вид за нуждите на Министерство на земеделието и храните“",5000,BG411,гр. София,бул. ХРИСТО БОТЕВ № 55,МИНИСТЕРСТВО НА ЗЕМЕДЕЛИЕТО И ХРАНИТЕ,040606358,МУЛТИКО 92 ООД,,4,414,0,0
ocds-e82gsb-521135,services,0,roads,"Осигуряване на видимост, прозрачност и комуникация за изпълнението на проект „Интегриран воден проект за област Бургас -",28667.5,BG341,гр. Бургас,"кв. ""Победа"", ул. ""Ген. Владимир Вазов"" №3",ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕАД,205322644,Фрагмент Ивентс ЕООД,,4,603,0,0
